station,station_name,valid(UTC),tmpf,sknt,vis1_coeff,vis2_coeff,vis3_coeff,ptype,precip,
MDW,Chicago Midway,2022-09-10 08:00,70,2,0.11,,,NP,0,
MDW,Chicago Midway,2022-09-10 09:00,70,2,0.109,,,NP,0,
MDW,Chicago Midway,2022-09-10 10:00,68,2,0.117,,,NP,0,
MDW,Chicago Midway,2022-09-10 11:00,67,5,0.125,,,NP,0,
MDW,Chicago Midway,2022-09-10 12:00,67,2,0.124,,,NP,0,
MDW,Chicago Midway,2022-09-10 13:00,69,1,0.116,,,NP,0,
MDW,Chicago Midway,2022-09-10 14:00,75,5,0.083,,,NP,0,
MDW,Chicago Midway,2022-09-10 15:00,79,5,0.07,,,NP,0,
MDW,Chicago Midway,2022-09-10 16:00,81,7,0.063,,,NP,0,
MDW,Chicago Midway,2022-09-10 17:00,82,5,0.052,,,NP,0,
MDW,Chicago Midway,2022-09-10 18:00,83,8,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-10 19:00,83,7,0.053,,,NP,0,
MDW,Chicago Midway,2022-09-10 20:00,86,11,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-10 21:00,86,8,0.06,,,NP,0,
MDW,Chicago Midway,2022-09-10 22:00,85,9,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-10 23:00,84,6,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-11 00:00,81,4,0.052,,,NP,0,
MDW,Chicago Midway,2022-09-11 01:00,79,2,0.055,,,NP,0,
MDW,Chicago Midway,2022-09-11 02:00,76,5,0.104,,,NP,0,
MDW,Chicago Midway,2022-09-11 03:00,76,5,0.116,,,NP,0,
MDW,Chicago Midway,2022-09-11 04:00,74,4,0.107,,,NP,0,
MDW,Chicago Midway,2022-09-11 05:00,74,3,0.13,,,NP,0,
MDW,Chicago Midway,2022-09-11 06:00,74,6,0.239,,,NP,0,
MDW,Chicago Midway,2022-09-11 07:00,73,7,0.129,,,NP,0,
MDW,Chicago Midway,2022-09-11 08:00,73,7,0.153,,,NP,0,
MDW,Chicago Midway,2022-09-11 09:00,74,5,0.13,,,NP,0,
MDW,Chicago Midway,2022-09-11 10:00,72,4,0.236,,,NP,0,
MDW,Chicago Midway,2022-09-11 11:00,73,3,0.171,,,NP,0,
MDW,Chicago Midway,2022-09-11 12:00,73,4,0.117,,,NP,0,
MDW,Chicago Midway,2022-09-11 13:00,72,8,0.264,,,R-,0,
MDW,Chicago Midway,2022-09-11 14:00,72,2,0.152,,,NP,0,
MDW,Chicago Midway,2022-09-11 15:00,66,6,0.952,,,R+,0.01,
MDW,Chicago Midway,2022-09-11 16:00,67,8,0.08,,,NP,0,
MDW,Chicago Midway,2022-09-11 17:00,70,5,0.105,,,?2,0,
MDW,Chicago Midway,2022-09-11 18:00,70,8,0.222,,,R-,0,
MDW,Chicago Midway,2022-09-11 19:00,69,6,0.093,,,?2,0,
MDW,Chicago Midway,2022-09-11 20:00,64,16,1.198,,,R ,0.01,
MDW,Chicago Midway,2022-09-11 21:00,64,12,0.2,,,R-,0,
MDW,Chicago Midway,2022-09-11 22:00,66,15,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-11 23:00,65,13,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-12 00:00,64,14,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-12 01:00,63,13,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-12 02:00,63,15,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-12 03:00,62,12,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-12 07:00,60,12,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-12 08:00,60,13,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-12 09:00,60,13,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-12 10:00,59,17,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-12 11:00,58,15,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-12 12:00,57,12,0.094,,,NP,0,
MDW,Chicago Midway,2022-09-12 13:00,57,11,0.228,,,?1,0,
MDW,Chicago Midway,2022-09-12 14:00,56,10,0.602,,,P ,0,
MDW,Chicago Midway,2022-09-12 15:00,58,9,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-12 16:00,58,6,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-12 17:00,59,7,0.848,,,?3,0,
MDW,Chicago Midway,2022-09-12 18:00,61,9,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-12 19:00,64,9,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-12 20:00,64,7,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-12 21:00,67,4,0.064,,,NP,0,
MDW,Chicago Midway,2022-09-12 22:00,66,5,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-12 23:00,65,10,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-13 00:00,64,8,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-13 01:00,62,7,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-13 02:00,60,4,0.051,,,NP,0,
MDW,Chicago Midway,2022-09-13 03:00,60,4,0.054,,,NP,0,
MDW,Chicago Midway,2022-09-13 04:00,59,4,0.089,,,NP,0,
MDW,Chicago Midway,2022-09-13 05:00,60,5,0.075,,,NP,0,
MDW,Chicago Midway,2022-09-13 06:00,62,5,0.054,,,NP,0,
MDW,Chicago Midway,2022-09-13 07:00,62,6,0.055,,,NP,0,
MDW,Chicago Midway,2022-09-13 08:00,63,7,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-13 09:00,63,5,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-13 10:00,63,5,0.055,,,NP,0,
MDW,Chicago Midway,2022-09-13 11:00,63,9,0.115,,,NP,0,
MDW,Chicago Midway,2022-09-13 12:00,63,9,0.137,,,NP,0,
MDW,Chicago Midway,2022-09-13 13:00,65,5,0.071,,,NP,0,
MDW,Chicago Midway,2022-09-13 14:00,65,7,0.064,,,NP,0,
MDW,Chicago Midway,2022-09-13 15:00,68,8,0.059,,,NP,0,
MDW,Chicago Midway,2022-09-13 16:00,72,10,0.054,,,NP,0,
MDW,Chicago Midway,2022-09-13 17:00,74,9,0.056,,,NP,0,
MDW,Chicago Midway,2022-09-13 18:00,76,8,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-13 19:00,77,6,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-13 20:00,77,6,0.054,,,NP,0,
MDW,Chicago Midway,2022-09-13 21:00,79,5,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-13 22:00,76,7,0.066,,,NP,0,
MDW,Chicago Midway,2022-09-13 23:00,74,5,0.056,,,NP,0,
MDW,Chicago Midway,2022-09-14 00:00,73,4,0.06,,,NP,0,
MDW,Chicago Midway,2022-09-14 01:00,72,3,0.078,,,NP,0,
MDW,Chicago Midway,2022-09-14 02:00,70,3,0.09,,,NP,0,
MDW,Chicago Midway,2022-09-14 03:00,70,1,0.115,,,NP,0,
MDW,Chicago Midway,2022-09-14 04:00,68,2,0.121,,,NP,0,
MDW,Chicago Midway,2022-09-14 05:00,65,1,0.156,,,NP,0,
MDW,Chicago Midway,2022-09-14 06:00,65,1,0.168,,,NP,0,
MDW,Chicago Midway,2022-09-14 07:00,64,2,0.148,,,NP,0,
MDW,Chicago Midway,2022-09-14 08:00,63,1,0.124,,,NP,0,
MDW,Chicago Midway,2022-09-14 09:00,61,2,0.111,,,NP,0,
MDW,Chicago Midway,2022-09-14 10:00,61,2,0.107,,,NP,0,
MDW,Chicago Midway,2022-09-14 11:00,60,2,0.123,,,NP,0,
MDW,Chicago Midway,2022-09-14 12:00,61,2,0.127,,,NP,0,
MDW,Chicago Midway,2022-09-14 13:00,64,2,0.119,,,NP,0,
MDW,Chicago Midway,2022-09-14 14:00,69,2,0.091,,,NP,0,
MDW,Chicago Midway,2022-09-14 15:00,74,2,0.088,,,NP,0,
MDW,Chicago Midway,2022-09-14 16:00,75,2,0.073,,,NP,0,
MDW,Chicago Midway,2022-09-14 17:00,78,1,0.076,,,NP,0,
MDW,Chicago Midway,2022-09-14 18:00,81,3,0.067,,,NP,0,
MDW,Chicago Midway,2022-09-14 19:00,79,8,0.082,,,NP,0,
MDW,Chicago Midway,2022-09-14 20:00,78,8,0.077,,,NP,0,
MDW,Chicago Midway,2022-09-14 21:00,76,9,0.07,,,NP,0,
MDW,Chicago Midway,2022-09-14 22:00,75,9,0.067,,,NP,0,
MDW,Chicago Midway,2022-09-14 23:00,72,10,0.058,,,NP,0,
MDW,Chicago Midway,2022-09-15 00:00,71,9,0.068,,,NP,0,
MDW,Chicago Midway,2022-09-15 01:00,70,7,0.067,,,NP,0,
MDW,Chicago Midway,2022-09-15 02:00,70,8,0.061,,,NP,0,
MDW,Chicago Midway,2022-09-15 03:00,68,8,0.063,,,NP,0,
MDW,Chicago Midway,2022-09-15 04:00,68,6,0.069,,,NP,0,
MDW,Chicago Midway,2022-09-15 05:00,68,6,0.076,,,NP,0,
MDW,Chicago Midway,2022-09-15 06:00,66,4,0.091,,,NP,0,
MDW,Chicago Midway,2022-09-15 07:00,66,2,0.101,,,NP,0,
MDW,Chicago Midway,2022-09-15 08:00,64,2,0.089,,,NP,0,
MDW,Chicago Midway,2022-09-15 09:00,64,2,0.114,,,NP,0,
MDW,Chicago Midway,2022-09-15 10:00,64,3,0.129,,,NP,0,
MDW,Chicago Midway,2022-09-15 11:00,65,4,0.208,,,NP,0,
MDW,Chicago Midway,2022-09-15 12:00,65,3,0.158,,,NP,0,
MDW,Chicago Midway,2022-09-15 13:00,67,3,0.11,,,NP,0,
MDW,Chicago Midway,2022-09-15 14:00,71,5,0.109,,,NP,0,
MDW,Chicago Midway,2022-09-15 15:00,74,6,0.078,,,NP,0,
MDW,Chicago Midway,2022-09-15 16:00,78,6,0.053,,,NP,0,
MDW,Chicago Midway,2022-09-15 17:00,80,11,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-15 18:00,82,10,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-15 19:00,82,8,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-15 20:00,83,11,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-15 21:00,83,8,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-15 22:00,83,9,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-15 23:00,82,9,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-16 00:00,81,7,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-16 01:00,79,5,0.053,,,NP,0,
MDW,Chicago Midway,2022-09-16 02:00,77,6,0.054,,,NP,0,
MDW,Chicago Midway,2022-09-16 03:00,76,6,0.059,,,M ,0,
MDW,Chicago Midway,2022-09-16 04:00,73,5,0.059,,,NP,0,
MDW,Chicago Midway,2022-09-16 05:00,73,6,0.062,,,NP,0,
MDW,Chicago Midway,2022-09-16 06:00,71,5,0.068,,,NP,0,
MDW,Chicago Midway,2022-09-16 07:00,70,4,0.073,,,NP,0,
MDW,Chicago Midway,2022-09-16 08:00,69,4,0.084,,,NP,0,
MDW,Chicago Midway,2022-09-16 09:00,68,4,0.09,,,NP,0,
MDW,Chicago Midway,2022-09-16 10:00,68,5,0.099,,,NP,0,
MDW,Chicago Midway,2022-09-16 11:00,68,6,0.112,,,NP,0,
MDW,Chicago Midway,2022-09-16 12:00,67,4,0.129,,,NP,0,
MDW,Chicago Midway,2022-09-16 13:00,69,5,0.122,,,NP,0,
MDW,Chicago Midway,2022-09-16 14:00,73,7,0.086,,,NP,0,
MDW,Chicago Midway,2022-09-16 15:00,77,8,0.063,,,NP,0,
MDW,Chicago Midway,2022-09-16 16:00,79,9,0.057,,,NP,0,
MDW,Chicago Midway,2022-09-16 17:00,80,7,0.053,,,NP,0,
MDW,Chicago Midway,2022-09-16 18:00,82,6,0.054,,,NP,0,
MDW,Chicago Midway,2022-09-16 19:00,84,10,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-16 20:00,84,11,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-16 21:00,84,11,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-16 22:00,85,12,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-16 23:00,83,10,0.053,,,NP,0,
MDW,Chicago Midway,2022-09-17 00:00,81,8,0.058,,,NP,0,
MDW,Chicago Midway,2022-09-17 01:00,80,8,0.062,,,NP,0,
MDW,Chicago Midway,2022-09-17 02:00,79,8,0.058,,,NP,0,
MDW,Chicago Midway,2022-09-17 03:00,77,8,0.063,,,NP,0,
MDW,Chicago Midway,2022-09-17 04:00,76,7,0.067,,,NP,0,
MDW,Chicago Midway,2022-09-17 05:00,74,6,0.065,,,NP,0,
MDW,Chicago Midway,2022-09-17 06:00,73,5,0.069,,,NP,0,
MDW,Chicago Midway,2022-09-17 07:00,72,5,0.069,,,NP,0,
MDW,Chicago Midway,2022-09-17 08:00,72,5,0.07,,,NP,0,
MDW,Chicago Midway,2022-09-17 09:00,71,5,0.074,,,NP,0,
MDW,Chicago Midway,2022-09-17 10:00,71,5,0.077,,,NP,0,
MDW,Chicago Midway,2022-09-17 11:00,71,6,0.071,,,NP,0,
MDW,Chicago Midway,2022-09-17 12:00,72,7,0.075,,,NP,0,
MDW,Chicago Midway,2022-09-17 13:00,72,7,0.074,,,NP,0,
MDW,Chicago Midway,2022-09-17 14:00,73,7,0.081,,,NP,0,
MDW,Chicago Midway,2022-09-17 15:00,77,9,0.066,,,NP,0,
MDW,Chicago Midway,2022-09-17 16:00,81,11,0.074,,,NP,0,
MDW,Chicago Midway,2022-09-17 17:00,84,16,0.095,,,NP,0,
MDW,Chicago Midway,2022-09-17 18:00,86,16,0.075,,,NP,0,
MDW,Chicago Midway,2022-09-17 19:00,86,18,0.072,,,NP,0,
MDW,Chicago Midway,2022-09-17 20:00,86,16,0.068,,,NP,0,
MDW,Chicago Midway,2022-09-17 21:00,85,15,0.082,,,NP,0,
MDW,Chicago Midway,2022-09-17 22:00,85,12,0.081,,,NP,0,
MDW,Chicago Midway,2022-09-17 23:00,85,10,0.082,,,NP,0,
MDW,Chicago Midway,2022-09-18 00:00,83,9,0.08,,,NP,0,
MDW,Chicago Midway,2022-09-18 01:00,81,7,0.083,,,NP,0,
MDW,Chicago Midway,2022-09-18 02:00,80,9,0.084,,,NP,0,
MDW,Chicago Midway,2022-09-18 03:00,80,13,0.079,,,NP,0,
MDW,Chicago Midway,2022-09-18 04:00,79,13,0.072,,,NP,0,
MDW,Chicago Midway,2022-09-18 05:00,77,11,0.071,,,NP,0,
MDW,Chicago Midway,2022-09-18 06:00,76,10,0.066,,,NP,0,
MDW,Chicago Midway,2022-09-18 07:00,76,10,0.067,,,NP,0,
MDW,Chicago Midway,2022-09-18 08:00,75,7,0.068,,,NP,0,
MDW,Chicago Midway,2022-09-18 09:00,74,7,0.079,,,NP,0,
MDW,Chicago Midway,2022-09-18 10:00,72,7,0.072,,,NP,0,
MDW,Chicago Midway,2022-09-18 11:00,72,8,0.075,,,NP,0,
MDW,Chicago Midway,2022-09-18 12:00,73,6,0.082,,,NP,0,
MDW,Chicago Midway,2022-09-18 13:00,72,5,0.083,,,NP,0,
MDW,Chicago Midway,2022-09-18 14:00,73,6,0.081,,,NP,0,
MDW,Chicago Midway,2022-09-18 15:00,75,5,0.072,,,NP,0,
MDW,Chicago Midway,2022-09-18 16:00,80,6,0.062,,,NP,0,
MDW,Chicago Midway,2022-09-18 17:00,82,10,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-18 18:00,84,9,0.053,,,NP,0,
MDW,Chicago Midway,2022-09-18 19:00,84,8,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-18 20:00,85,7,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-18 21:00,86,8,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-18 22:00,86,8,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-18 23:00,86,9,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-19 00:00,83,5,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-19 01:00,85,5,0.053,,,NP,0,
MDW,Chicago Midway,2022-09-19 02:00,82,5,0.055,,,NP,0,
MDW,Chicago Midway,2022-09-19 03:00,83,3,0.057,,,NP,0,
MDW,Chicago Midway,2022-09-19 04:00,81,6,0.061,,,NP,0,
MDW,Chicago Midway,2022-09-19 05:00,76,9,0.109,,,M ,0,
MDW,Chicago Midway,2022-09-19 06:00,73,1,0.073,,,NP,0,
MDW,Chicago Midway,2022-09-19 07:00,73,2,0.059,,,NP,0,
MDW,Chicago Midway,2022-09-19 08:00,73,2,0.075,,,NP,0,
MDW,Chicago Midway,2022-09-19 09:00,71,1,0.156,,,NP,0,
MDW,Chicago Midway,2022-09-19 10:00,72,2,0.06,,,NP,0,
MDW,Chicago Midway,2022-09-19 11:00,72,4,0.076,,,NP,0,
MDW,Chicago Midway,2022-09-19 12:00,72,5,0.1,,,NP,0,
MDW,Chicago Midway,2022-09-19 13:00,72,7,0.096,,,NP,0,
MDW,Chicago Midway,2022-09-19 14:00,74,9,0.068,,,NP,0,
MDW,Chicago Midway,2022-09-19 15:00,75,11,0.057,,,NP,0,
MDW,Chicago Midway,2022-09-19 16:00,76,10,0.058,,,NP,0,
MDW,Chicago Midway,2022-09-19 17:00,77,9,0.07,,,NP,0,
MDW,Chicago Midway,2022-09-19 18:00,79,9,0.071,,,NP,0,
MDW,Chicago Midway,2022-09-19 19:00,79,9,0.075,,,NP,0,
MDW,Chicago Midway,2022-09-19 20:00,78,10,0.056,,,NP,0,
MDW,Chicago Midway,2022-09-19 21:00,79,7,0.07,,,NP,0,
MDW,Chicago Midway,2022-09-19 22:00,79,6,0.069,,,NP,0,
MDW,Chicago Midway,2022-09-19 23:00,76,5,0.073,,,NP,0,
MDW,Chicago Midway,2022-09-20 00:00,73,7,0.07,,,NP,0,
MDW,Chicago Midway,2022-09-20 04:00,69,3,0.081,,,NP,0,
MDW,Chicago Midway,2022-09-20 05:00,69,3,0.079,,,NP,0,
MDW,Chicago Midway,2022-09-20 06:00,68,3,0.087,,,NP,0,
MDW,Chicago Midway,2022-09-20 07:00,67,3,0.116,,,NP,0,
MDW,Chicago Midway,2022-09-20 08:00,66,2,0.128,,,NP,0,
MDW,Chicago Midway,2022-09-20 09:00,66,4,0.104,,,NP,0,
MDW,Chicago Midway,2022-09-20 10:00,66,6,0.077,,,NP,0,
MDW,Chicago Midway,2022-09-20 11:00,66,4,0.096,,,NP,0,
MDW,Chicago Midway,2022-09-20 12:00,66,6,0.09,,,NP,0,
MDW,Chicago Midway,2022-09-20 13:00,68,6,0.082,,,NP,0,
MDW,Chicago Midway,2022-09-20 14:00,72,10,0.072,,,NP,0,
MDW,Chicago Midway,2022-09-20 15:00,77,11,0.075,,,NP,0,
MDW,Chicago Midway,2022-09-20 16:00,81,9,0.071,,,NP,0,
MDW,Chicago Midway,2022-09-20 17:00,86,11,0.073,,,NP,0,
MDW,Chicago Midway,2022-09-20 18:00,89,6,0.072,,,NP,0,
MDW,Chicago Midway,2022-09-20 19:00,84,15,0.092,,,NP,0,
MDW,Chicago Midway,2022-09-20 20:00,85,9,0.08,,,NP,0,
MDW,Chicago Midway,2022-09-20 21:00,90,5,0.095,,,NP,0,
MDW,Chicago Midway,2022-09-20 22:00,93,4,0.063,,,NP,0,
MDW,Chicago Midway,2022-09-20 23:00,87,8,0.126,,,NP,0,
MDW,Chicago Midway,2022-09-21 00:00,83,14,1.324,,,R+,0.02,
MDW,Chicago Midway,2022-09-21 01:00,79,8,0.053,,,NP,0,
MDW,Chicago Midway,2022-09-21 02:00,78,5,0.065,,,NP,,
MDW,Chicago Midway,2022-09-21 03:00,79,7,0.068,,,NP,0,
MDW,Chicago Midway,2022-09-21 04:00,80,8,0.06,,,NP,0,
MDW,Chicago Midway,2022-09-21 05:00,80,8,0.056,,,NP,0,
MDW,Chicago Midway,2022-09-21 06:00,79,7,0.055,,,NP,0,
MDW,Chicago Midway,2022-09-21 07:00,78,6,0.061,,,NP,0,
MDW,Chicago Midway,2022-09-21 08:00,77,6,0.059,,,NP,0,
MDW,Chicago Midway,2022-09-21 09:00,77,7,0.059,,,NP,0,
MDW,Chicago Midway,2022-09-21 10:00,77,8,0.059,,,NP,0,
MDW,Chicago Midway,2022-09-21 11:00,76,7,0.064,,,NP,0,
MDW,Chicago Midway,2022-09-21 12:00,76,7,0.064,,,NP,0,
MDW,Chicago Midway,2022-09-21 13:00,78,6,0.06,,,NP,0,
MDW,Chicago Midway,2022-09-21 14:00,82,8,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-21 15:00,86,12,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-21 16:00,88,17,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-21 17:00,88,12,0.051,,,NP,0,
MDW,Chicago Midway,2022-09-21 18:00,88,7,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-21 19:00,86,5,0.067,,,NP,0,
MDW,Chicago Midway,2022-09-21 20:00,88,4,0.081,,,NP,0,
MDW,Chicago Midway,2022-09-21 21:00,87,4,0.052,,,NP,0,
MDW,Chicago Midway,2022-09-21 22:00,84,12,0.06,,,NP,0,
MDW,Chicago Midway,2022-09-21 23:00,81,10,0.055,,,NP,0,
MDW,Chicago Midway,2022-09-22 00:00,78,9,0.052,,,NP,0,
MDW,Chicago Midway,2022-09-22 01:00,74,16,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 02:00,72,14,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 03:00,69,15,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 04:00,68,15,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 05:00,65,14,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 06:00,64,12,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 07:00,62,11,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 08:00,61,10,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 09:00,60,15,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 10:00,59,15,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 11:00,58,15,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 12:00,57,15,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 13:00,57,15,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 14:00,60,14,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 15:00,62,15,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 16:00,63,15,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 17:00,64,14,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 18:00,63,13,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 19:00,64,11,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 20:00,66,13,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 21:00,64,12,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 22:00,63,13,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-22 23:00,63,8,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 00:00,60,10,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 01:00,60,5,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 02:00,59,6,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 03:00,58,4,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 04:00,58,5,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 05:00,57,5,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 06:00,55,3,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 07:00,54,6,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 08:00,54,3,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 09:00,53,2,0.057,,,NP,0,
MDW,Chicago Midway,2022-09-23 10:00,56,5,0.056,,,NP,0,
MDW,Chicago Midway,2022-09-23 11:00,56,7,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 12:00,55,6,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 13:00,56,7,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 14:00,56,9,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 15:00,58,7,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 16:00,62,10,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 17:00,62,4,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 18:00,65,5,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 19:00,64,5,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 20:00,64,6,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-23 21:00,63,3,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-24 08:00,55,6,0.152,,,NP,0,
MDW,Chicago Midway,2022-09-24 09:00,56,6,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-24 10:00,57,5,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-24 11:00,58,6,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-24 12:00,57,5,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-24 13:00,58,7,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-24 14:00,60,10,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-24 15:00,62,10,0.052,,,NP,0,
MDW,Chicago Midway,2022-09-24 16:00,63,9,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-24 17:00,66,7,0.056,,,NP,0,
MDW,Chicago Midway,2022-09-24 18:00,69,8,0.052,,,NP,0,
MDW,Chicago Midway,2022-09-24 19:00,70,9,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-24 20:00,71,11,0.051,,,NP,0,
MDW,Chicago Midway,2022-09-24 21:00,74,6,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-24 22:00,74,9,0.052,,,NP,0,
MDW,Chicago Midway,2022-09-24 23:00,73,7,0.053,,,NP,0,
MDW,Chicago Midway,2022-09-25 00:00,69,11,0.06,,,NP,0,
MDW,Chicago Midway,2022-09-25 01:00,66,7,0.071,,,NP,0,
MDW,Chicago Midway,2022-09-25 02:00,65,4,0.079,,,NP,0,
MDW,Chicago Midway,2022-09-25 03:00,65,8,0.107,,,?1,0,
MDW,Chicago Midway,2022-09-25 04:00,63,4,0.157,,,NP,0,
MDW,Chicago Midway,2022-09-25 05:00,64,5,0.167,,,?2,0,
MDW,Chicago Midway,2022-09-25 06:00,63,5,0.219,,,NP,0,
MDW,Chicago Midway,2022-09-25 07:00,62,3,0.262,,,NP,0,
MDW,Chicago Midway,2022-09-25 08:00,62,8,0.13,,,NP,0,
MDW,Chicago Midway,2022-09-25 09:00,61,11,0.059,,,NP,0,
MDW,Chicago Midway,2022-09-25 10:00,61,10,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-25 11:00,61,12,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-25 12:00,61,11,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-25 13:00,61,9,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-25 14:00,62,7,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-25 15:00,64,8,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-25 16:00,65,13,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-25 17:00,67,8,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-25 18:00,68,10,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-25 19:00,69,13,0.05,,,NP,0,
MDW,Chicago Midway,2022-09-25 20:00,67,13,0.05,,,NP,0,
